Date,Customers,Quantity,Average_Price,Promotion,Sales,Profit
2031-08-01,240.0,180,530.52,0,403.56,71.98
2031-08-02,229.0,174,516.93,0,351.35,53.78
2031-08-03,242.0,179,524.41,0,360.63,54.89
2031-08-04,249.0,165,518.58,0,388.36,62.15
2031-08-05,234.0,174,521.05,0,397.3,73.22
2031-08-06,240.0,136,515.69,0,369.82,65.0
2031-08-07,229.0,177,519.64,0,400.7,70.24
2031-08-08,260.0,168,567.9,1,428.64,91.9
2031-08-09,238.0,166,524.97,0,382.18,66.86
2031-08-10,264.0,187,531.0,1,395.54,65.89
2031-08-11,265.0,154,527.28,0,387.67,65.16
2031-08-12,241.0,180,514.69,0,430.86,79.43
2031-08-13,226.0,168,542.73,0,393.43,53.99
2031-08-14,210.0,184,514.22,0,414.56,66.23
2031-08-15,219.0,160,538.47,0,366.99,52.84
2031-08-16,220.0,151,513.48,0,363.49,58.86
2031-08-17,261.0,169,502.24,0,383.79,67.94
2031-08-18,242.0,175,526.12,0,406.81,73.28
2031-08-19,246.0,176,499.68,0,398.88,62.72
2031-08-20,207.0,157,529.22,0,335.4,56.99
2031-08-21,222.0,152,498.11,0,377.34,51.86
2031-08-22,253.0,175,513.88,1,417.44,66.28
2031-08-23,244.0,174,493.87,0,338.52,59.85
2031-08-24,237.0,173,570.5,0,329.22,37.73
2031-08-25,247.0,194,489.91,1,386.27,67.48
2031-08-26,263.0,165,519.88,0,360.86,61.4
2031-08-27,235.0,150,540.3,0,340.44,55.6
2031-08-28,239.0,180,538.39,0,338.59,39.77
2031-08-29,241.0,170,535.08,0,388.97,65.3
2031-08-30,274.0,171,514.07,0,336.69,49.52
2031-08-31,206.0,176,544.12,0,340.19,55.05
2031-09-01,248.0,181,536.26,0,374.44,56.41
2031-09-02,236.0,168,523.66,0,338.31,50.62
2031-09-03,246.0,180,524.19,0,346.2,46.05
2031-09-04,227.0,173,514.41,0,365.84,56.56
2031-09-05,236.0,171,503.53,1,411.66,83.79
2031-09-06,248.0,175,542.19,1,392.3,70.09
2031-09-07,283.0,174,543.56,0,334.82,51.68
2031-09-08,249.0,171,504.05,1,429.55,74.93
2031-09-09,224.0,176,517.21,0,399.55,56.22
2031-09-10,230.0,169,517.42,0,384.97,55.83
2031-09-11,230.0,171,519.43,0,384.69,62.83
2031-09-12,209.0,182,521.2,0,396.05,77.98
2031-09-13,231.0,181,537.1,1,435.48,86.94
2031-09-14,247.0,168,506.63,0,382.33,64.73
2031-09-15,217.0,167,504.87,0,375.88,71.37
2031-09-16,252.0,166,542.38,0,346.17,57.82
2031-09-17,243.0,171,511.81,0,372.01,65.52
2031-09-18,225.0,191,497.43,1,405.82,76.38
2031-09-19,234.0,171,511.45,1,377.02,72.31
2031-09-20,260.0,160,514.26,0,334.14,46.4
2031-09-21,247.0,180,548.21,0,360.55,56.01
2031-09-22,236.0,162,536.89,0,330.18,50.05
2031-09-23,232.0,179,540.92,1,390.89,68.71
2031-09-24,237.0,161,535.04,0,338.33,50.71
2031-09-25,228.0,161,537.33,1,321.15,66.31
2031-09-26,204.0,169,507.93,0,337.52,52.14
2031-09-27,266.0,188,516.77,1,368.38,67.35
2031-09-28,238.0,167,502.54,0,351.28,68.14
2031-09-29,241.0,153,516.59,0,357.08,61.29
2031-09-30,234.0,168,532.71,0,330.93,52.99
2031-10-01,224.0,170,522.84,1,379.7,76.27
2031-10-02,233.0,151,544.05,1,362.15,63.36
2031-10-03,211.0,167,499.91,0,355.31,54.59
2031-10-04,270.0,173,529.48,0,343.42,53.08
2031-10-05,217.0,189,498.03,1,384.12,72.5
2031-10-06,220.0,195,522.22,1,465.47,89.37
2031-10-07,229.0,174,533.87,0,415.8,60.61
2031-10-08,255.0,177,516.7,0,364.9,60.61
2031-10-09,236.0,155,530.5,0,375.18,63.43
2031-10-10,217.0,194,503.32,1,401.41,71.44
2031-10-11,255.0,180,490.67,0,378.73,59.66
2031-10-12,247.0,164,530.67,0,385.37,55.09
2031-10-13,244.0,175,552.05,0,379.78,52.17
2031-10-14,247.0,174,502.75,0,366.24,52.3
2031-10-15,272.0,183,542.7,0,408.44,69.77
2031-10-16,269.0,166,521.5,0,350.05,58.75
2031-10-17,226.0,160,496.7,0,367.86,69.49
2031-10-18,261.0,163,500.39,0,325.01,52.19
2031-10-19,242.0,187,521.06,1,357.87,66.48
2031-10-20,244.0,149,513.52,0,367.73,60.7
2031-10-21,211.0,138,497.19,0,327.93,47.22
2031-10-22,234.0,177,490.35,0,322.29,55.93
2031-10-23,225.0,181,505.62,1,362.57,69.15
2031-10-24,249.0,179,524.37,1,361.46,61.73
2031-10-25,253.0,155,520.78,0,312.16,51.69
2031-10-26,206.0,161,511.9,1,363.78,71.44
2031-10-27,237.0,162,524.57,0,320.97,44.94
2031-10-28,254.0,172,539.68,0,348.26,61.24
2031-10-29,235.0,163,528.07,0,358.48,54.94
2031-10-30,249.0,188,518.82,1,382.5,53.15
2031-10-31,243.0,159,537.73,0,352.49,61.54
2031-11-01,243.0,174,503.76,1,362.13,74.29
2031-11-02,234.0,186,517.01,1,359.94,60.52
2031-11-03,220.0,165,517.46,0,357.87,48.29
2031-11-04,222.0,166,498.83,0,387.75,69.76
2031-11-05,250.0,163,513.56,0,370.99,55.92
2031-11-06,240.0,171,483.79,1,406.11,83.32
2031-11-07,237.0,173,555.58,0,409.91,54.57
2031-11-08,233.0,174,504.31,0,389.25,70.48
2031-11-09,235.0,182,549.75,1,374.69,75.35
2031-11-10,256.0,174,521.91,1,420.59,81.22
2031-11-11,235.0,168,531.41,0,409.24,53.18
2031-11-12,221.0,196,512.46,1,404.83,72.69
2031-11-13,252.0,156,525.02,0,351.19,61.5
2031-11-14,238.0,189,533.01,0,385.49,51.92
2031-11-15,242.0,171,533.28,0,376.29,57.26
2031-11-16,266.0,169,535.29,0,383.92,63.71
2031-11-17,242.0,180,514.73,0,373.13,53.21
2031-11-18,247.0,150,512.73,0,327.31,58.75
2031-11-19,225.0,185,492.7,0,353.09,62.33
2031-11-20,239.0,200,530.84,1,409.96,77.33
2031-11-21,252.0,182,540.92,0,416.09,69.28
2031-11-22,220.0,150,550.55,0,344.11,52.27
2031-11-23,247.0,179,526.97,0,386.15,65.2
2031-11-24,245.0,188,507.7,0,354.2,53.5
2031-11-25,245.0,187,490.97,0,362.22,56.89
2031-11-26,260.0,168,540.29,1,340.54,60.48
2031-11-27,250.0,182,489.23,0,383.38,69.6
2031-11-28,267.0,200,515.45,1,388.38,78.88
2031-11-29,230.0,172,517.56,0,373.84,54.19
2031-11-30,248.0,158,520.37,0,350.74,63.16
2031-12-01,247.0,181,522.28,0,426.83,63.18
2031-12-02,230.0,183,524.15,0,424.7,79.76
2031-12-03,261.0,181,478.2,1,367.24,76.59
2031-12-04,282.0,161,521.96,0,404.24,77.97
2031-12-05,247.0,183,481.59,0,386.64,63.56
2031-12-06,255.0,165,534.92,0,398.39,62.07
2031-12-07,249.0,177,511.77,0,365.92,56.89
2031-12-08,237.0,189,482.95,0,439.74,72.83
2031-12-09,221.0,157,507.14,0,416.79,60.35
2031-12-10,238.0,183,511.56,0,382.61,47.39
2031-12-11,228.0,172,543.27,0,401.44,61.82
2031-12-12,275.0,172,525.4,0,413.66,66.44
2031-12-13,248.0,179,528.08,0,411.84,69.33
2031-12-14,245.0,176,543.16,1,412.11,78.7
2031-12-15,264.0,163,520.19,0,416.67,67.55
2031-12-16,234.0,157,535.52,0,391.06,69.43
2031-12-17,240.0,187,534.27,0,416.55,61.2
2031-12-18,253.0,171,498.82,0,368.85,55.3
2031-12-19,267.0,181,548.51,0,399.44,76.55
2031-12-20,260.0,180,496.45,1,425.41,58.38
2031-12-21,256.0,174,538.55,1,425.49,85.86
2031-12-22,254.0,182,494.75,0,396.53,66.8
2031-12-23,259.0,179,532.9,0,389.27,62.28
2031-12-24,257.0,173,555.61,0,415.17,72.01
2031-12-25,239.0,179,518.29,0,386.45,66.0
2031-12-26,255.0,166,517.53,0,408.18,56.37
2031-12-27,239.0,197,533.15,1,402.57,68.59
2031-12-28,256.0,199,516.25,1,410.43,72.97
2031-12-29,248.0,184,554.93,0,376.35,48.24
2031-12-30,294.0,173,525.68,0,377.02,60.27
2031-12-31,256.0,177,516.48,0,422.16,71.58
2032-01-01,235.0,193,512.53,0,445.33,79.04
2032-01-02,255.0,190,505.49,0,417.75,67.33
2032-01-03,265.0,197,511.0,0,408.37,60.75
2032-01-04,283.0,170,516.01,0,425.72,69.55
2032-01-05,249.0,169,513.56,0,422.79,67.15
2032-01-06,235.0,179,510.51,0,373.81,64.21
2032-01-07,271.0,182,560.16,0,449.77,71.66
2032-01-08,238.0,177,503.86,0,398.84,69.14
2032-01-09,253.0,174,525.06,0,427.07,66.66
2032-01-10,256.0,191,533.11,0,415.14,74.46
2032-01-11,259.0,178,533.8,0,405.68,65.99
2032-01-12,271.0,167,521.43,0,427.33,64.54
2032-01-13,251.0,168,518.17,0,441.16,68.38
2032-01-14,257.0,191,530.65,1,451.35,88.42
2032-01-15,261.0,209,527.34,0,467.48,65.89
2032-01-16,264.0,170,517.9,0,450.48,71.2
2032-01-17,264.0,186,494.47,1,461.05,92.69
2032-01-18,269.0,204,514.18,0,417.67,70.07
2032-01-19,276.0,175,501.98,0,406.65,58.04
2032-01-20,269.0,184,510.63,0,416.63,68.61
2032-01-21,270.0,199,523.26,0,444.91,62.23
2032-01-22,240.0,171,529.14,0,426.19,69.38
2032-01-23,265.0,177,554.75,0,357.89,64.67
2032-01-24,272.0,176,513.05,0,404.11,65.1
2032-01-25,276.0,165,536.68,0,346.59,49.57
2032-01-26,255.0,196,528.27,0,418.06,65.69
2032-01-27,256.0,175,546.11,0,400.21,65.2
2032-01-28,257.0,172,533.17,0,395.06,69.68
2032-01-29,274.0,177,504.67,0,435.81,76.81
2032-01-30,282.0,191,491.83,0,416.27,59.8
2032-01-31,261.0,193,528.46,1,436.84,78.69
2032-02-01,281.0,174,513.37,0,397.83,66.0
2032-02-02,269.0,186,505.25,0,437.56,66.04
2032-02-03,266.0,190,500.1,0,460.27,77.08
2032-02-04,265.0,182,525.84,0,423.13,59.14
2032-02-05,280.0,180,550.1,0,457.39,74.98
2032-02-06,274.0,192,515.62,0,452.96,79.45
2032-02-07,303.0,181,533.62,0,441.34,70.97
2032-02-08,257.0,199,521.18,0,437.41,71.14
2032-02-09,277.0,175,499.83,0,464.3,80.17
2032-02-10,262.0,175,536.29,0,460.62,70.63
2032-02-11,257.0,174,503.38,0,443.02,75.02
2032-02-12,270.0,181,523.49,0,453.41,72.34
2032-02-13,273.0,183,516.97,0,463.9,67.91
2032-02-14,315.0,170,539.22,0,445.06,77.23
2032-02-15,268.0,184,504.11,0,426.41,77.19
2032-02-16,255.0,189,530.22,0,466.0,82.66
2032-02-17,276.0,179,508.08,1,473.36,93.98
2032-02-18,241.0,179,514.02,0,473.52,79.39
2032-02-19,271.0,190,457.81,0,406.04,67.18
2032-02-20,273.0,173,560.92,0,441.95,70.09
2032-02-21,285.0,181,533.19,0,442.29,66.37
2032-02-22,288.0,195,509.49,0,444.8,57.38
2032-02-23,266.0,212,503.08,1,454.01,73.32
2032-02-24,271.0,189,514.42,0,404.02,64.73
2032-02-25,262.0,193,536.26,1,481.39,79.84
2032-02-26,257.0,180,489.32,0,417.72,69.43
2032-02-27,279.0,204,520.85,1,454.68,96.03
2032-02-28,255.0,196,555.29,0,467.76,52.21
2032-02-29,268.0,173,503.03,0,394.94,57.43
2032-03-01,260.0,204,524.91,1,482.88,105.17
2032-03-02,283.0,179,563.14,0,428.26,73.88
2032-03-03,302.0,187,534.88,1,455.12,83.43
2032-03-04,256.0,184,525.79,0,452.5,68.79
2032-03-05,248.0,205,532.66,1,492.38,95.42
2032-03-06,274.0,188,516.34,0,466.26,81.45
2032-03-07,276.0,188,546.97,0,471.66,66.48
2032-03-08,279.0,189,516.41,0,450.74,82.2
2032-03-09,269.0,190,488.35,0,442.72,73.48
2032-03-10,273.0,185,516.6,0,457.81,79.69
2032-03-11,282.0,202,506.26,1,498.55,99.89
2032-03-12,292.0,179,518.62,0,459.9,75.74
2032-03-13,247.0,192,519.04,0,378.78,63.14
2032-03-14,271.0,195,545.27,0,417.49,70.04
2032-03-15,280.0,193,536.26,0,459.31,71.03
2032-03-16,263.0,194,528.5,0,477.17,80.99
2032-03-17,303.0,201,523.73,1,465.18,84.25
2032-03-18,268.0,198,504.74,0,471.5,75.44
2032-03-19,277.0,163,484.56,0,409.36,75.1
2032-03-20,286.0,205,525.88,1,467.59,86.25
2032-03-21,269.0,206,538.16,0,445.62,74.06
2032-03-22,250.0,180,521.93,0,445.58,70.12
2032-03-23,271.0,179,514.27,0,416.39,64.34
2032-03-24,293.0,199,532.28,0,416.06,78.61
2032-03-25,273.0,177,522.44,0,448.64,61.93
2032-03-26,265.0,180,554.3,0,404.01,64.96
2032-03-27,292.0,188,546.17,0,414.61,58.86
2032-03-28,273.0,179,541.27,0,452.78,80.96
2032-03-29,270.0,205,537.66,1,471.49,86.79
2032-03-30,280.0,179,500.82,0,449.25,68.72
2032-03-31,290.0,190,535.99,0,463.19,61.36
2032-04-01,314.0,200,530.85,1,490.8,102.4
2032-04-02,290.0,203,535.02,0,462.16,64.74
2032-04-03,295.0,198,532.99,0,434.02,72.61
2032-04-04,271.0,191,532.29,1,520.7,103.61
2032-04-05,263.0,174,572.78,0,449.33,86.54
2032-04-06,279.0,205,522.81,1,498.08,88.03
2032-04-07,280.0,190,541.05,1,495.59,85.32
2032-04-08,262.0,183,515.74,0,454.24,69.77
2032-04-09,275.0,176,538.47,0,455.61,68.88
2032-04-10,284.0,194,541.17,0,491.25,64.72
2032-04-11,283.0,190,530.84,1,462.31,96.87
2032-04-12,285.0,196,554.35,1,499.18,89.22
2032-04-13,282.0,187,508.4,0,484.76,76.4
2032-04-14,270.0,189,515.57,0,459.82,77.9
2032-04-15,270.0,193,528.18,0,461.4,83.42
2032-04-16,260.0,194,540.23,1,496.72,83.25
2032-04-17,304.0,189,527.63,1,462.72,88.09
2032-04-18,278.0,168,547.56,0,390.13,55.31
2032-04-19,274.0,188,512.53,0,479.12,79.06
2032-04-20,263.0,195,503.93,1,446.4,84.54
2032-04-21,321.0,179,530.03,0,449.32,68.7
2032-04-22,261.0,187,523.11,0,412.81,67.5
2032-04-23,271.0,195,534.29,0,432.01,70.75
2032-04-24,283.0,208,524.05,1,445.62,81.89
2032-04-25,286.0,181,518.44,1,445.49,81.05
2032-04-26,291.0,183,523.23,0,420.03,58.61
2032-04-27,304.0,196,525.12,0,485.33,69.71
2032-04-28,284.0,202,519.13,0,447.72,67.51
2032-04-29,,188,520.98,1,475.45,80.76
2032-04-30,272.0,200,517.4,0,448.7,67.93
2032-05-01,281.0,173,540.1,0,448.29,71.21
2032-05-02,307.0,198,528.19,0,403.44,65.08
2032-05-03,255.0,193,565.34,1,455.69,88.14
2032-05-04,294.0,202,527.63,0,452.85,73.52
2032-05-05,278.0,181,514.84,0,443.9,71.82
2032-05-06,288.0,193,572.85,1,491.76,94.93
2032-05-07,274.0,195,532.25,1,494.23,84.64
2032-05-08,262.0,170,542.64,0,439.68,64.85
2032-05-09,286.0,168,535.5,0,442.95,68.39
2032-05-10,284.0,191,536.07,0,515.03,77.02
2032-05-11,289.0,196,534.52,0,475.1,63.52
2032-05-12,274.0,192,505.06,0,419.39,70.73
2032-05-13,265.0,173,531.54,0,467.95,67.86
2032-05-14,250.0,190,501.09,0,467.33,87.47
2032-05-15,286.0,185,521.82,1,484.67,90.87
2032-05-16,280.0,189,511.92,0,453.43,62.33
2032-05-17,259.0,197,531.43,0,433.1,73.63
2032-05-18,265.0,189,531.03,0,462.65,74.25
2032-05-19,266.0,200,533.7,0,448.44,73.71
2032-05-20,250.0,183,530.23,0,454.48,69.32
2032-05-21,260.0,193,514.16,1,485.14,82.97
2032-05-22,255.0,185,520.4,0,414.85,57.28
2032-05-23,265.0,171,541.69,0,427.48,60.18
2032-05-24,260.0,181,544.36,0,444.86,62.05
2032-05-25,247.0,181,504.52,0,424.72,65.68
2032-05-26,301.0,182,497.62,0,467.19,74.39
2032-05-27,289.0,187,512.12,0,449.92,61.55
2032-05-28,259.0,179,544.03,1,428.88,85.15
2032-05-29,274.0,183,547.11,1,438.71,82.09
2032-05-30,276.0,195,508.62,0,440.15,86.45
2032-05-31,287.0,164,530.81,0,462.9,71.25
2032-06-01,257.0,190,558.32,0,447.45,86.58
2032-06-02,285.0,190,532.8,1,464.76,91.18
2032-06-03,260.0,185,550.93,0,463.59,60.55
2032-06-04,248.0,199,543.34,0,441.26,62.72
2032-06-05,279.0,182,509.0,0,412.14,67.91
2032-06-06,287.0,190,521.98,0,452.44,60.53
2032-06-07,306.0,184,526.05,0,443.78,65.04
2032-06-08,249.0,182,527.31,0,498.78,67.89
2032-06-09,277.0,181,541.95,0,452.69,86.95
2032-06-10,260.0,190,532.84,0,463.47,81.79
2032-06-11,278.0,175,472.65,0,431.1,66.78
2032-06-12,244.0,171,501.89,0,449.44,82.11
2032-06-13,247.0,183,486.17,0,427.17,76.41
2032-06-14,254.0,184,528.72,0,435.8,78.29
2032-06-15,266.0,164,529.91,0,425.6,64.53
2032-06-16,255.0,182,530.7,0,405.15,62.95
2032-06-17,274.0,170,508.36,0,419.26,60.19
2032-06-18,279.0,188,537.77,0,440.26,69.69
2032-06-19,273.0,164,538.55,0,371.35,54.89
2032-06-20,288.0,201,503.09,0,437.8,62.99
2032-06-21,269.0,178,499.31,0,408.36,72.27
2032-06-22,245.0,183,525.72,1,433.42,84.55
2032-06-23,283.0,179,557.99,0,366.54,53.79
2032-06-24,253.0,197,556.36,1,436.75,86.99
2032-06-25,275.0,200,535.92,1,414.53,78.61
2032-06-26,285.0,178,512.66,0,389.45,60.47
2032-06-27,268.0,177,541.78,1,381.05,79.59
2032-06-28,238.0,169,517.7,0,382.55,62.96
2032-06-29,247.0,184,512.04,0,406.25,75.83
2032-06-30,280.0,190,487.29,0,412.67,69.53
2032-07-01,257.0,192,527.74,0,436.19,74.06
2032-07-02,261.0,182,514.58,0,379.56,54.6
2032-07-03,271.0,190,527.68,0,411.22,62.36
2032-07-04,269.0,199,484.57,0,416.54,75.75
2032-07-05,263.0,192,529.04,0,419.78,74.48
2032-07-06,255.0,189,482.24,0,410.33,63.45
2032-07-07,253.0,172,545.6,0,444.31,62.07
2032-07-08,270.0,199,535.43,1,496.46,104.21
2032-07-09,265.0,184,521.04,0,396.36,69.76
2032-07-10,253.0,186,536.21,0,399.48,57.06
2032-07-11,273.0,192,508.49,0,402.21,57.45
2032-07-12,254.0,193,527.42,1,443.44,94.23
2032-07-13,243.0,178,540.45,0,446.13,67.98
2032-07-14,244.0,178,470.46,1,447.17,79.44
2032-07-15,241.0,176,518.13,0,411.31,61.61
2032-07-16,251.0,181,525.79,0,414.86,68.59
2032-07-17,273.0,191,522.69,1,417.76,68.51
2032-07-18,242.0,191,552.47,1,431.56,81.38
2032-07-19,257.0,188,506.03,0,424.85,59.01
2032-07-20,244.0,187,515.1,0,414.02,57.55
2032-07-21,249.0,177,491.81,0,351.21,49.0
2032-07-22,230.0,170,553.51,0,387.21,54.25
2032-07-23,249.0,182,521.91,0,388.63,66.39
2032-07-24,250.0,200,518.47,0,406.71,69.48
2032-07-25,260.0,181,525.44,0,383.23,60.38
2032-07-26,255.0,175,537.85,0,397.83,59.88
2032-07-27,234.0,183,532.67,0,378.06,68.33
2032-07-28,267.0,193,574.1,1,434.0,84.81
2032-07-29,254.0,183,534.63,0,417.18,59.37
2032-07-30,254.0,191,518.11,0,365.38,60.38
2032-07-31,250.0,181,516.4,0,357.2,58.75
2032-08-01,242.0,200,519.45,1,426.42,83.48
2032-08-02,253.0,189,499.51,1,418.68,94.72
2032-08-03,257.0,192,527.28,0,429.12,63.39
2032-08-04,223.0,189,540.68,0,410.42,69.08
2032-08-05,241.0,196,515.56,1,444.97,92.3
2032-08-06,245.0,194,512.09,1,417.6,88.02
2032-08-07,252.0,199,553.93,0,413.83,67.33
2032-08-08,266.0,187,500.98,0,411.01,57.7
2032-08-09,236.0,168,489.46,0,390.49,51.97
2032-08-10,240.0,179,505.95,0,429.36,74.02
2032-08-11,240.0,183,498.99,1,390.22,74.2
2032-08-12,235.0,197,533.69,0,418.38,67.74
2032-08-13,242.0,188,520.27,0,382.98,62.9
2032-08-14,258.0,196,522.83,0,379.29,66.25
2032-08-15,231.0,168,547.55,0,400.6,67.38
2032-08-16,253.0,187,514.38,0,378.77,62.8
2032-08-17,220.0,162,540.79,0,359.27,54.28
2032-08-18,237.0,159,554.06,0,390.93,68.64
2032-08-19,241.0,181,518.68,1,382.13,67.38
2032-08-20,270.0,190,540.17,0,411.12,71.75
2032-08-21,241.0,165,522.57,0,374.14,57.66
2032-08-22,212.0,175,543.57,0,344.4,58.15
2032-08-23,215.0,187,498.67,0,395.55,73.75
2032-08-24,245.0,183,497.36,0,337.79,57.39
2032-08-25,253.0,207,519.96,1,415.23,85.64
2032-08-26,250.0,175,511.02,0,348.2,53.77
2032-08-27,246.0,170,517.74,0,360.66,58.23
2032-08-28,261.0,164,523.11,0,350.36,54.19
2032-08-29,235.0,171,540.04,0,387.02,52.29
2032-08-30,257.0,164,519.76,0,365.11,64.27
2032-08-31,219.0,157,512.29,0,368.42,62.09
2032-09-01,229.0,194,520.81,0,381.84,63.95
2032-09-02,216.0,175,513.32,0,363.67,64.91
2032-09-03,239.0,200,510.37,0,379.49,54.26
2032-09-04,,176,498.17,1,404.4,66.47
2032-09-05,244.0,170,528.47,0,379.5,67.79
2032-09-06,243.0,167,517.0,0,407.65,64.79
2032-09-07,228.0,168,544.65,0,387.55,63.26
2032-09-08,239.0,183,501.23,0,397.03,54.79
2032-09-09,219.0,180,517.54,0,412.94,75.19
2032-09-10,262.0,183,559.95,0,396.22,67.38
2032-09-11,237.0,198,510.43,1,383.54,67.64
2032-09-12,234.0,185,523.1,0,403.4,77.16
2032-09-13,265.0,164,505.49,0,377.0,52.61
2032-09-14,223.0,169,503.13,0,386.49,59.93
2032-09-15,224.0,185,555.27,1,395.01,78.92
2032-09-16,225.0,211,530.52,0,378.78,67.16
2032-09-17,240.0,182,529.87,0,345.8,47.58
2032-09-18,248.0,185,496.95,1,395.72,71.53
2032-09-19,252.0,181,533.96,0,298.77,51.15
2032-09-20,280.0,168,548.35,0,399.46,72.74
2032-09-21,207.0,177,548.23,0,387.18,70.02
2032-09-22,250.0,183,539.59,0,354.47,60.44
2032-09-23,233.0,174,507.25,0,397.17,64.08
2032-09-24,232.0,166,533.24,0,402.37,63.3
2032-09-25,232.0,183,539.64,1,369.44,71.11
2032-09-26,227.0,171,495.34,0,359.88,65.32
2032-09-27,266.0,170,507.48,1,389.97,70.89
2032-09-28,253.0,168,543.67,0,398.96,62.2
2032-09-29,241.0,160,543.47,0,338.17,59.92
2032-09-30,261.0,172,499.85,1,390.02,78.36
2032-10-01,218.0,163,542.05,0,388.73,59.28
2032-10-02,221.0,184,529.48,0,387.54,54.34
2032-10-03,208.0,189,541.84,0,374.22,50.26
2032-10-04,230.0,159,516.38,0,407.04,65.92
2032-10-05,243.0,200,539.43,1,424.59,71.51
2032-10-06,242.0,163,543.03,0,389.77,67.6
2032-10-07,243.0,182,521.54,0,411.98,55.31
2032-10-08,220.0,177,528.2,0,393.14,72.42
2032-10-09,253.0,181,516.23,0,389.86,60.41
2032-10-10,245.0,163,557.65,0,364.16,53.9
2032-10-11,252.0,156,525.78,0,447.75,68.01
2032-10-12,213.0,166,511.36,0,378.33,55.63
2032-10-13,246.0,179,515.1,0,410.54,75.01
2032-10-14,224.0,194,530.28,0,436.13,74.17
2032-10-15,236.0,164,541.58,0,356.55,57.57
2032-10-16,250.0,173,504.0,0,386.61,54.88
2032-10-17,243.0,167,561.32,0,368.43,58.64
2032-10-18,229.0,184,533.64,1,436.96,75.79
2032-10-19,242.0,155,536.5,0,350.63,42.26
2032-10-20,219.0,190,526.37,0,364.26,54.49
2032-10-21,259.0,175,528.49,0,374.23,63.27
2032-10-22,239.0,184,525.49,0,365.34,56.12
2032-10-23,259.0,173,546.5,0,350.36,55.3
2032-10-24,235.0,177,528.06,0,398.53,69.99
2032-10-25,235.0,186,542.03,0,376.69,65.14
2032-10-26,231.0,176,520.43,0,354.25,67.1
2032-10-27,256.0,187,531.78,1,389.5,59.24
2032-10-28,233.0,167,513.81,0,377.62,55.65
2032-10-29,253.0,180,550.2,1,405.0,80.44
2032-10-30,238.0,165,513.31,0,351.05,58.44
2032-10-31,214.0,178,522.49,1,354.21,66.06
2032-11-01,235.0,188,522.69,0,390.16,58.89
2032-11-02,226.0,194,522.01,0,394.67,64.49
2032-11-03,245.0,163,541.4,0,374.97,60.95
2032-11-04,227.0,190,522.72,1,444.62,69.9
2032-11-05,259.0,173,553.53,0,411.53,67.16
2032-11-06,244.0,190,513.73,0,398.97,60.74
2032-11-07,243.0,178,531.53,0,385.41,66.53
2032-11-08,255.0,176,514.54,0,441.12,72.86
2032-11-09,260.0,169,536.1,0,381.49,72.23
2032-11-10,246.0,161,528.25,0,389.42,62.31
2032-11-11,235.0,184,525.77,0,398.76,57.27
2032-11-12,220.0,180,549.97,0,409.05,50.18
2032-11-13,236.0,191,516.82,1,427.52,73.07
2032-11-14,238.0,171,539.18,0,358.75,59.43
2032-11-15,249.0,176,514.8,0,384.99,65.25
2032-11-16,242.0,185,530.69,0,408.28,61.62
2032-11-17,258.0,187,507.16,0,386.22,59.3
2032-11-18,239.0,166,516.77,0,377.19,60.75
2032-11-19,247.0,171,527.24,0,389.53,64.55
2032-11-20,266.0,174,561.4,1,374.06,74.92
2032-11-21,254.0,180,530.57,0,380.85,57.58
2032-11-22,248.0,187,558.56,0,400.87,59.67
2032-11-23,240.0,185,532.77,1,405.0,87.23
2032-11-24,240.0,171,521.85,0,408.54,76.29
2032-11-25,237.0,175,556.55,0,396.72,60.32
2032-11-26,242.0,201,536.73,0,395.06,69.98
2032-11-27,262.0,190,517.31,0,376.87,72.76
2032-11-28,247.0,186,537.37,0,417.3,75.01
2032-11-29,231.0,182,523.65,0,380.22,56.48
2032-11-30,278.0,179,493.14,0,395.6,63.92
2032-12-01,256.0,170,545.81,0,389.7,52.11
2032-12-02,231.0,169,548.69,0,406.04,59.09
2032-12-03,246.0,174,562.08,0,450.86,72.03
2032-12-04,254.0,170,536.62,0,401.31,65.53
2032-12-05,278.0,174,524.56,0,397.8,59.51
2032-12-06,237.0,189,544.09,1,442.63,63.62
2032-12-07,268.0,180,544.38,0,396.58,64.6
2032-12-08,275.0,174,558.59,0,418.97,71.61
2032-12-09,245.0,195,528.32,1,481.8,94.67
2032-12-10,250.0,178,526.16,0,436.42,68.48
2032-12-11,239.0,193,516.28,1,459.11,84.0
2032-12-12,252.0,173,538.85,0,428.6,70.16
2032-12-13,255.0,198,501.33,1,434.51,83.05
2032-12-14,266.0,176,543.19,0,458.63,72.74
2032-12-15,273.0,207,539.82,1,415.57,62.4
2032-12-16,245.0,189,539.79,1,443.95,91.43
2032-12-17,227.0,180,531.77,0,369.44,56.54
2032-12-18,257.0,187,556.89,0,368.66,52.22
2032-12-19,262.0,190,545.02,0,421.27,64.92
2032-12-20,262.0,191,518.41,0,399.13,64.53
2032-12-21,253.0,200,518.75,0,439.14,66.25
2032-12-22,261.0,189,513.55,0,365.55,55.53
2032-12-23,282.0,192,539.32,1,428.47,77.18
2032-12-24,265.0,177,511.42,0,379.07,62.71
2032-12-25,254.0,181,548.94,0,385.88,57.12
2032-12-26,253.0,198,553.27,0,432.16,71.33
2032-12-27,258.0,169,513.66,0,438.4,61.07
2032-12-28,285.0,175,526.16,0,421.14,80.05
2032-12-29,258.0,181,529.82,0,381.32,67.14
